;mz;intensity;RT.x;peak ID;HS IDs;series level;to ID;m/z increment;RT increment;HS cluster;Row Names;blank_1-A,1_01_11442'' [1];QC_1-A,2_01_11452'' [1];QC_1-A,2_01_11458'' [1];QC_1-A,2_01_11464'' [1];daf-2_001_1-C,1_01_11459'' [1];daf-2_002_1-C,2_01_11456'' [1];daf-2_003_1-C,3_01_11460'' [1];daf-2_004_1-C,4_01_11454'' [1];daf-2_005_1-C,5_01_11463'' [1];N2_001_1-B,1_01_11453'' [1];N2_002_1-B,2_01_11462'' [1];N2_003_1-B,3_01_11461'' [1];N2_004_1-B,4_01_11455'' [1];N2_005_1-B,5_01_11457'' [1];Row;Group;Size;Mass;Charge;RT.y;Base Peak;Adduct;TandemLCpart
72;304.2637748;999;32.46723551;326;176/213;2/3;163;23.9998345/26.0161832;0.0021/0.9458;176/213;Cluster_01754;NaN;1766.373;1818.8574;1769.0653;470.29622999999998;725.77166999999997;858.21339999999998;1027.7618;1059.2457999999999;NaN;2756.2231000000002;5031.1274000000003;9039.0139999999992;1298.3184000000001;Cluster_01754;2759;3;303.2564988;1;32.46723551;13770;M+H;RP
73;304.2639998;999;31.76173756;29;177/218;2/3;43;23.9998904/26.0162733;0.0277/0.8636;177/218;Cluster_01753;NaN;2225.928;2423.4358;2232.8633;968.69920000000002;2019.9739;1846.8793000000001;1906.8516999999999;2200.4746;4439.8315000000002;4650.326;5986.2179999999998;7490.3905999999997;8964.3880000000008;Cluster_01753;2760;2;303.2567238;1;31.76173756;13769;M+H;RP
74;305.2474443;999;37.30596135;11;74;3;0;14.0159083;0.6418;74;Cluster_01759;3842.442;17908.432;22245.824;17560.26;3415.828;4294.3029999999999;8053.0015000000003;6032.058;7860.7695000000003;31580.506000000001;40906.542999999998;26077.447;33148.836000000003;51084.582000000002;Cluster_01759;136;3;304.2401683;1;37.30596135;13838;M+H;RP
75;305.2686539;999;35.22430634;637;84;2;1761;14.0160618;0.9853;84;Cluster_01762;2938.6212999999998;1083.7706;839.04553;1073.3839;1045.7910999999999;1323.6994999999999;927.99816999999996;1012.1468;1014.6174999999999;807.31635000000006;1074.8860999999999;990.75714000000005;938.17583999999999;816.94960000000003;Cluster_01762;137;2;304.2613779;1;35.22430634;13850;M+H;RP
76;306.2403292;999;34.3768149;1058;44;3;0;14.0154818;0.9858;44;Cluster_01766;2625.3126999999999;16049.54;20681.475;16074.492;3303.2878000000001;12772.546;8582.134;7354.3173999999999;5765.5595999999996;24006.469000000001;17624.365000000002;8809.2880000000005;8147.0883999999996;28687.955000000002;Cluster_01766;114;3;283.2511082;1;34.3768149;13880;M+Na;RP
77;307.2636333;999;38.14480717;38;91/94/303;3/3/4;0;14.0159752/14.0164483/26.0159744;0.6189/0.6642/0.396;91/94/303;Cluster_01773;NaN;5515.5093;8529.831;5331.9097;731.43780000000004;1066.9404;2282.9349999999999;1370.5228;3520.1833000000001;11227.188;16148.629000000001;9734.009;17675.366999999998;22724.532999999999;Cluster_01773;139;3;306.2563573;1;38.14480717;13947;M+H;RP
78;308.2589995;999;34.14278655;2724;56/214;2/3;48;14.0156779/26.0163085;0.8567/0.8681;56/214;Cluster_01780;NaN;692.31067;953.92834;694.0433;61.346584;NaN;69.166359999999997;NaN;NaN;5315.3994000000002;1524.7788;1350.4766;919.19629999999995;7630.5316999999995;Cluster_01780;141;2;307.2517235;1;34.14278655;14012;M+H;RP
79;310.2744388;999;34.91554677;2726;316/317;4/4;587/587;14.0160072/14.0160072;0.9013/0.8385;316/317;Cluster_01791;NaN;1085.978;1723.3699;1011.5789;NaN;NaN;NaN;NaN;NaN;2433.1077;1182.4214999999999;478.6198;NaN;4550.8050000000003;Cluster_01791;2800;2;309.2671628;1;34.91554677;14113;M+H;RP
80;310.3102162;999;38.98793136;1689;201;2;1056;26.015379;0.2367;201;Cluster_01793;190831.17;80171.2;72845.46;79841.055;80126.490000000005;89440.69;77224.11;78086.429999999993;67507.259999999995;76041.945000000007;73366.820000000007;75336.509999999995;76862.47;77713.34;Cluster_01793;144;3;309.3029402;1;38.98793136;14119;M+H;RP
81;312.2538906;999;33.80550816;187;90;2;2882;14.0159146;0.8933;90;Cluster_01799;NaN;1288.7124;1344.7357;1283.236;330.25709999999998;1010.9352;672.22107000000005;588.96624999999995;725.85784999999998;7416.6436000000003;3456.422;1842.867;1519.8092999999999;15304.62;Cluster_01799;146;2;311.2466146;1;33.80550816;14240;M+H;RP
82;316.2248402;999;33.26598303;8;203;1;2741;26.0155158;0.8025;203;Cluster_01848;NaN;637.11957;663.6947;634.20184;120.98923000000001;342.2672;403.20492999999999;287.76172000000003;365.26211999999998;5209.2803000000004;3110.6242999999999;3031.299;3854.3845000000001;8229.857;Cluster_01848;121;2;293.2356192;1;33.26598303;14488;M+Na;RP
83;316.2249887;999;33.66540569;92;178;2;45;24.0000899;0.2044;178;Cluster_01849;NaN;1557.0499;1592.3843;1555.5687;NaN;836.47850000000005;643.03423999999995;578.29192999999998;556.10424999999998;9769.73;3795.518;2972.1637999999998;3416.0037000000002;14445.941999999999;Cluster_01849;122;2;293.2357677;1;33.66540569;14489;M+Na;RP
84;318.2404472;999;34.15460347;2561;296;3;42;26.0154869;0.819;296;Cluster_01869;NaN;1765.8207;2363.018;1724.5651;544.51306;1654.0398;1235.4590000000001;1006.629;1095.1595;1325.8068000000001;985.92989999999998;569.70763999999997;364.91759999999999;3506.8240000000001;Cluster_01869;123;2;295.2512262;1;34.15460347;14636;M+Na;RP
85;318.2426768;999;33.40506375;2622;83;1;2735;14.0159958;0.7325;83;Cluster_01870;NaN;247.27048;364.1597;233.23798;NaN;NaN;NaN;NaN;NaN;2400.3719999999998;1102.1279999999999;1228.3513;1059.8662999999999;2504.1653000000001;Cluster_01870;155;2;317.2354008;1;33.40506375;14638;M+H;RP
86;318.2430436;999;33.7864978;59;181;3;0;24.0000957;0.2052;181;Cluster_01871;NaN;2753.928;3239.35;2728.821;465.28879999999998;1132.4922999999999;1148.9883;831.3252;1146.7660000000001;15429.025;7390.9139999999998;5885.1090000000004;3871.7624999999998;22492.493999999999;Cluster_01871;156;3;317.2357676;1;33.7864978;14639;M+H;RP
87;319.2845506;999;36.18906985;1761;84;3;0;14.0160618;0.9853;84;Cluster_01876;20154.585999999999;7709.28;6625.1216;7620.016;7746.4385000000002;9046.7240000000002;7097.0977000000003;7480.4893000000002;7180.79;8090.2816999999995;7026.5320000000002;8428.43;8163.2110000000002;8008.4970000000003;Cluster_01876;158;2;318.2772746;1;36.18906985;14690;M+H;RP
88;320.2556761;999;35.13803872;93;198;2;2742;26.0153631;0.5695;198;Cluster_01878;NaN;9723.423;13048.581;9342.02;406.45141999999998;3653.806;1889.4835;1093.3072999999999;1460.6583000000001;37584.413999999997;26545.232;8709.8289999999997;5383.6490000000003;47410.080000000002;Cluster_01878;125;2;297.2664551;1;35.13803872;14741;M+Na;RP
89;320.2585883;999;34.03919664;125;211;2;49;26.0156334;0.8037;211;Cluster_01879;394.09973000000002;1654.5643;2523.8828;1639.3033;377.99527;580.37760000000003;497.00900000000001;350.03620000000001;400.55374;9923.0509999999995;3371.3542000000002;2190.7840000000001;2736.5781000000002;18877.86;Cluster_01879;159;3;319.2513123;1;34.03919664;14745;M+H;RP
90;322.2746809;999;34.97602975;48;56/302;3/4;0;14.0156779/26.0161217;0.8567/0.8159;56/302;Cluster_01895;39.304659999999998;19252.268;29291.182;18189.582;695.16579999999999;4310.5519999999997;3224.5369000000001;2234.6997000000001;2191.8977;87549.79;46287.67;17752.907999999999;22297.969000000001;154661.14000000001;Cluster_01895;161;3;321.2674049;1;34.97602975;14844;M+H;RP
91;324.2898842;999;35.73145111;587;200/204/316/317;3/3/5/5;0;26.0153525/26.0153989/14.0160072/14.0160072;0.5699/0.6687/0.9013/0.8385;200/204/316/317;Cluster_01903;NaN;3144.804;6398.066;2783.1968;NaN;1147.1576;737.61474999999996;271.49347;NaN;4656.2950000000001;3851.5403000000001;681.51139999999998;540.13699999999994;9661.5650000000005;Cluster_01903;164;2;323.2826082;1;35.73145111;14937;M+H;RP
92;326.2693171;999;34.74806239;2882;90;3;0;14.0159146;0.8933;90;Cluster_08280;NaN;302.25824;577.6614;271.88654;NaN;NaN;NaN;NaN;NaN;996.85504000000003;582.20389999999998;NaN;NaN;1999.4719;Cluster_08280;2935;2;325.2620411;1;34.74806239;15071;M+H;RP
93;327.7603441;999;32.83852625;1889;142;1;2428;22.0129863;0.013;142;Cluster_05854;4205.232;846.27936;693.94305;838.7667;845.66499999999996;930.68449999999996;954.9769;931.78174000000001;908.90629999999999;929.78405999999995;783.83040000000005;901.10670000000005;1124.5587;1014.1343000000001;Cluster_05854;491;2;653.5061352;2;32.83852625;15168;M+2H;RP
94;328.2635545;999;32.47063092;163;176/217;3/3;0;23.9998345/26.0161226;0.0021/0.9253;176/217;Cluster_01943;NaN;2130.101;1788.4972;2134.2837;263.25909999999999;NaN;380.26465000000002;504.1379;628.04729999999995;NaN;2273.3809999999999;4368.7060000000001;2747.3948;932.54139999999995;Cluster_01943;2957;2;327.2562785;1;32.47063092;15216;M+H;RP
95;328.2637954;999;31.78830449;43;177;3;0;23.9998904;0.0277;177;Cluster_01942;NaN;6363.3745;6836.86;6383.7734;2076.4337999999998;3268.8314999999998;3954.1511;4219.7466000000004;4435.2860000000001;8830.83;9126.2379999999994;11874.627;7937.8879999999999;14314.044;Cluster_01942;2958;3;327.2565194;1;31.78830449;15215;M+H;RP
96;332.2589223;999;34.09008329;2735;83;2;49;14.0159958;0.7325;83;Cluster_01998;NaN;260.97635;576.11346;239.19946;NaN;NaN;NaN;NaN;NaN;1622.3827000000001;746.15470000000005;718.94100000000003;193.92653999999999;2495.6304;Cluster_01998;171;2;331.2516463;1;34.09008329;15536;M+H;RP
97;335.2796782;999;34.21503308;2650;37;1;2644;14.0152911;0.982;37;Cluster_08295;1491.9395999999999;340.84003;284.02972;342.4388;550.09580000000005;314.99831999999998;218.29920999999999;433.99822999999998;215.18325999999999;315.64062000000001;268.48955999999998;318.55126999999999;345.42883;385.34802000000002;Cluster_08295;3036;2;334.2724022;1;34.21503308;15724;M+H;RP
98;336.3256425;999;39.27413913;1056;201;3;0;26.015379;0.2367;201;Cluster_02038;35928.44;14886.607;13620.561;14834.638;15655.356;18578.009999999998;16388.782999999999;15155.079;13507.877;14337.925999999999;13831.347;14343.779;15613.727000000001;15742.266;Cluster_02038;174;2;335.3183665;1;39.27413913;15806;M+H;RP
99;338.340802;999;47.3861222;1097;109;1;1588;18.0103032;0.0322;109;Cluster_12661;5436.9319999999998;849.3279;481.11346;833.8418;680.06880000000001;1266.5369000000001;1112.3071;983.60170000000005;1108.8833999999999;964.05615;837.36090000000002;844.66589999999997;542.60595999999998;1159.0239999999999;Cluster_12661;3076;2;337.333526;1;47.3861222;15970;M+H;RP
100;340.2250245;999;33.78583713;45;178;3;0;24.0000899;0.2044;178;Cluster_02063;NaN;1108.5684;1717.46;1067.0066;NaN;305.28994999999998;454.78613000000001;237.07219000000001;NaN;7495.0995999999996;3419.0021999999999;2523.6889999999999;1881.279;8146.49;Cluster_02063;156;2;317.2358035;1;33.78583713;16106;M+Na;RP
101;341.775877;999;34.14090268;701;251;1;779;29.0212514;0.6632;251;Cluster_05866;19332.134999999998;7351.6245;5722.645;7176.9424;7170.9766;7674.5165999999999;7123.4750000000004;6432.3145000000004;6074.2915000000003;6465.8334999999997;5981.3159999999998;6843.1157000000003;6546.6566999999995;5875.0209999999997;Cluster_05866;NA;3;681.5372009;2;34.14090268;16198;NA;RP
102;342.240356;999;34.03865518;2741;203;2;89;26.0155158;0.8025;203;Cluster_02080;NaN;917.7475;1103.1218;934.5071;NaN;255.82220000000001;NaN;NaN;NaN;5595.9740000000002;1680.5887;1055.6043999999999;1372.7047;8085.8850000000002;Cluster_02080;159;2;319.251135;1;34.03865518;16253;M+Na;RP
103;344.2558987;999;34.97707602;42;296;4;0;26.0154869;0.819;296;Cluster_02107;976.30889999999999;5247.5293;7779.539;5051.917;285.2099;1324.2815000000001;870.93849999999998;566.28283999999996;562.10080000000005;23983.493999999999;11332.977999999999;4671.9610000000002;6130.1580000000004;33409.112999999998;Cluster_02107;161;2;321.2666777;1;34.97707602;16437;M+Na;RP
104;346.271043;999;35.73203659;2742;198;3;0;26.0153631;0.5695;198;Cluster_02136;NaN;789.4934;1480.9519;707.94336;NaN;NaN;NaN;NaN;NaN;1416.8384000000001;1096.8539000000001;NaN;NaN;1960.7275;Cluster_02136;164;2;323.281822;1;35.73203659;16659;M+Na;RP
105;346.2746404;999;34.87006625;49;83/211;3/3;0;14.0159958/26.0156334;0.7325/0.8037;83/211;Cluster_02135;NaN;10982.843;17341.514;10276.329;182.63872000000001;1489.8416999999999;1094.2528;871.86130000000003;787.61785999999995;45994.258000000002;24232.763999999999;10630.53;6347.1319999999996;70075.710000000006;Cluster_02135;186;3;345.2673644;1;34.87006625;16656;M+H;RP
106;349.2948112;999;35.23535231;2644;37;2;1167;14.0152911;0.982;37;Cluster_02157;2821.0898000000002;1291.0737;904.54425;1273.8989;1345.9443000000001;1294.6072999999999;1112.0519999999999;1381.3043;1122.6284000000001;1194.6528000000001;976.48815999999999;1282.5930000000001;1345.7627;1505.6686;Cluster_02157;3214;2;348.2875352;1;35.23535231;16898;M+H;RP
107;349.7739486;999;32.84246295;2428;138/142/243;1/2/1;2542/2542/2662;22.0129392/22.0129863/29.0207136;0.0248/0.013/0.6487;138/142/243;Cluster_05879;4530.2714999999998;1119.784;1358.8035;1114.4015;1494.9960000000001;1557.8;1702.3857;1697.9739;1204.5238999999999;1320.3678;1430.0768;1536.8373999999999;1645.7538999999999;1811.2940000000001;Cluster_05879;546;3;697.5333442;2;32.84246295;16915;M+2H;RP
108;352.3200784;999;37.40997705;2759;220/221;1/1;2687/2687;27.9941044/27.9942253;0.4527/0.5608;220/221;Cluster_02171;2524.4004;508.18762;631.4008;520.53076;623.41363999999999;662.71375;632.55493000000001;332.41608000000002;493.83685000000003;555.99130000000002;244.79907;580.47362999999996;496.03969999999998;638.13477;Cluster_02171;3235;2;351.3128024;1;37.40997705;17071;M+H;RP
109;356.2796874;999;31.45444222;122;33;1;1623;14.0153282;0.797;33;Cluster_02195;NaN;3057.3647;2793.1855;3054.9048;599.69854999999995;630.90599999999995;520.71199999999999;575.5204;713.59789999999998;3465.8757000000001;4234.9009999999998;5864.7150000000001;1537.1086;10471.439;Cluster_02195;3276;2;355.2724114;1;31.45444222;17356;M+H;RP
110;356.3515377;999;47.42990345;1588;109;2;2670;18.0103032;0.0322;109;Cluster_02199;698.82399999999996;294.05823;206.4612;359.13077;393.87448000000001;281.11367999999999;419.91345000000001;111.523285;548.97580000000005;186.86684;493.9513;281.08017000000001;219.44472999999999;148.42475999999999;Cluster_02199;3279;2;355.3442617;1;47.42990345;17367;M+H;RP
111;357.7705203;999;31.55073578;2297;318;1;1629;22.0130773;0.0262;318;Cluster_05898;333.99380000000002;123.72228;67.791664;143.45659;132.22338999999999;124.57724;216.1627;88.015656000000007;141.57509999999999;109.3522;92.398269999999997;155.80421000000001;139.53047000000001;164.09675999999999;Cluster_05898;NA;2;713.5264877;2;31.55073578;17458;NA;RP
112;361.3306579;999;38.75218138;1738;314;1;877;14.0158116;0.5988;314;Cluster_08354;4282.5083000000004;1659.5542;1636.4886;1660.1874;1755.7746999999999;1815.4911;1633.8173999999999;1529.0942;1228.0912000000001;1555.8943999999999;1658.4474;1433.7411999999999;1310.2981;1580.7292;Cluster_08354;199;2;360.3233819;1;38.75218138;17815;M+H;RP
113;362.7810233;999;33.24765568;2080;141;1;2133;22.0134355;0.0142;141;Cluster_05904;1622.4237000000001;623.1084;923.9656;627;1183.0853;1364.2537;1093.7207000000001;716.83299999999997;744.46204;745.63829999999996;891.69839999999999;1014.31903;972.30884000000003;1087.4647;Cluster_05904;583;2;723.5474936;2;33.24765568;17903;M+2H;RP
114;363.3102884;999;36.17908705;1167;37;3;0;14.0152911;0.982;37;Cluster_02276;14013.337;8036.6523;7490.605;8018.3555;8275.4740000000002;10014.002;8338.0570000000007;8421.3520000000008;7362.6120000000001;7845.7160000000003;7817.5137000000004;7611.9319999999998;8068.7915000000003;8587.7829999999994;Cluster_02276;201;2;362.3030124;1;36.17908705;17977;M+H;RP
115;368.2558603;999;34.87105583;89;203;3;0;26.0155158;0.8025;203;Cluster_02318;1261.3651;4469.8555;6821.9062;4263.027;NaN;471.38467000000003;450.41180000000003;311.69060000000002;365.62002999999999;18261.557000000001;9848.75;4067.3546999999999;2360.0812999999998;21268.715;Cluster_02318;186;3;345.2666393;1;34.87105583;18326;M+Na;RP
116;370.295083;999;32.23571554;1623;33;2;176;14.0153282;0.797;33;Cluster_02326;NaN;915.08844;760.84955;907.5296;1278.1277;1428.7443000000001;1525.1184000000001;1308.2411;2101.3240000000001;1650.7699;1798.5237;2292.2278000000001;842.04474000000005;2970.5216999999998;Cluster_02326;3436;2;369.287807;1;32.23571554;18446;M+H;RP
117;370.7969091;999;34.80111119;779;251;2;2584;29.0212514;0.6632;251;Cluster_11432;179.6901;176.64311;90.010475;198.75545;NaN;225.07374999999999;156.16197;248.57454000000001;217.30841000000001;153.54282000000001;215.61895999999999;200.17223000000001;112.24715;170.0943;Cluster_11432;NA;2;739.5792653;2;34.80111119;18455;NA;RP
118;371.2944999;999;33.24485329;1906;134/245;1/1;1726/1915;22.0131798/29.021002;0.0117/0.6142;134/245;Cluster_05922;2485.2240000000002;617.8338;812.3925;633.57526;957.45916999999997;1331.7023999999999;919.42859999999996;700.09439999999995;519.95374000000004;700.54456000000005;687.93524000000002;873.6508;835.96609999999998;800.32820000000004;Cluster_05922;NA;2;740.5744467;2;33.24485329;18514;NA;RP
119;371.7862726;999;32.86447502;2542;21/138/142/252;1/2/3/1;2133/1210/628;13.00859/22.0129392/22.0129863/29.021545;0.5058/0.0248/0.013/0.6291;21/138/142/252;Cluster_00089;8782.2530000000006;1556.2075;1423.2542;1545.0795;1872.3289;2699.5962;1329.9768999999999;2059.7642000000001;1314.0974000000001;1771.7229;1394.6681000000001;1771.8479;1846.2655999999999;2116.8225000000002;Cluster_00089;610;3;741.5579923;2;32.86447502;18534;M+2H;RP
120;372.3030325;999;34.12358377;2521;250;1;1517;29.0208423;0.6663;250;Cluster_02339;29657.041000000001;8170.5557;6764.1973;8081.2363;8289.857;9408.0110000000004;7940.9242999999997;7007.3467000000001;8499.9320000000007;7556.4135999999999;7767.4477999999999;9490.2294999999995;7798.4660000000003;8752.7705000000005;Cluster_02339;3456;2;371.2957565;1;34.12358377;18586;M+H;RP
121;372.3829055;999;37.19638767;1206;222;1;1923;27.9952784;0.4741;222;Cluster_02340;2182.1979999999999;1047.6903;966.08417;1048.4244;1409.7555;1430.2854;1273.6893;1104.6198999999999;1164.5645;1127.2238;1105.2773;1287.6153999999999;1069.7698;1364.4164000000001;Cluster_02340;3458;2;371.3756295;1;37.19638767;18608;M+H;RP
122;372.7203632;999;47.27128661;1119;324;1;857;22.0130611;0.0039;324;Cluster_11436;1119.806;499.3477;538.6905;493.9791;766.13354000000004;609.98800000000006;577.78890000000001;491.62079999999997;632.07740000000001;431.99878000000001;563.05640000000005;416.76983999999999;594.25616000000002;714.53800000000001;Cluster_11436;NA;2;743.4261735;2;47.27128661;18615;NA;RP
123;374.3613724;999;47.45062001;2670;109;3;0;18.0103032;0.0322;109;Cluster_02363;15342.294;998.2202;638.23065;991.9919;868.71154999999999;957.65;605.10709999999995;346.56509999999997;532.32263;440.51584000000003;820.76984000000004;613.10235999999998;775.35186999999996;545.16516000000001;Cluster_02363;3487;2;373.3540964;1;47.45062001;18777;M+H;RP
124;375.3463529;999;39.44065429;877;314;2;472;14.0158116;0.5988;314;Cluster_08387;2498.5117;1153.8098;1072.7386;1153.9788;1235.8997999999999;1121.8958;1125.0839000000001;1111.5239999999999;1175.5001;1200.0401999999999;1134.749;1143.5311999999999;1248.97;1325.8181;Cluster_08387;207;2;374.3390769;1;39.44065429;18851;M+H;RP
125;376.7970658;999;34.4822259;1198;137;1;2072;22.0134648;0.0049;137;Cluster_05935;13872.456;6223.993;4131.422;6296.1704;5027.3;6612.3209999999999;4967.2943999999998;5608.9040000000005;5070.4174999999996;5879.5214999999998;5419.1454999999996;6322.4709999999995;5270.7714999999998;6104.8266999999996;Cluster_05935;628;4;751.5795787;2;34.4822259;18954;M+2H;RP
126;378.7951071;999;33.49917474;2662;243;2;443;29.0207136;0.6487;243;Cluster_00096;NaN;236.35094;291.75537;256.3957;228.45662999999999;449.96764999999999;361.64623999999998;251.2533;273.43331999999998;383.10622999999998;158.97646;356.13843000000003;319.23099999999999;364.59705000000002;Cluster_00096;635;2;755.5756612;2;33.49917474;19121;M+2H;RP
127;379.7837066;999;31.57328885;1629;318;2;1619;22.0130773;0.0262;318;Cluster_00097;1538.2098000000001;269.48553;224.74321;268.3845;133.42760000000001;211.94182000000001;188.34880000000001;262.50662;303.08855999999997;396.63330000000002;191.10480000000001;273.85345000000001;254.28373999999999;162.94167999999999;Cluster_00097;NA;2;757.5528602;2;31.57328885;19191;NA;RP
128;380.3136494;999;37.91640514;2687;220/221;2/2;281/151;27.9941044/27.9942253;0.4527/0.5608;220/221;Cluster_12772;2803.3542000000002;652.8635;525.29694;660.5574;647.06259999999997;644.70874000000003;671.36829999999998;619.18960000000004;664.61663999999996;661.92926;620.54510000000005;742.21730000000002;607.28750000000002;622.16454999999996;Cluster_12772;192;2;357.3244284;1;37.91640514;19253;M+Na;RP
129;383.3132838;999;38.7616491;558;278;1;1307;14.0155564;0.5924;278;Cluster_02431;1666.7121999999999;1142.1068;905.4319;1129.6849;1255.0631000000001;1492.2098000000001;1098.1124;1188.7941000000001;1189.1415999999999;1132.5895;1223.441;1076.2247;1075.0875000000001;1029.7892999999999;Cluster_02431;199;2;360.3240628;1;38.7616491;19451;M+Na;RP
130;384.3103158;999;33.0484062;176;33/75;3/1;1665;14.0153282/14.015932;0.797/0.6927;33/75;Cluster_02440;NaN;1139.9125;1264.6552;1134.2346;566.70885999999996;782.01044000000002;504.42430000000002;604.61249999999995;898.21659999999997;1126.1949999999999;1583.5078000000001;1751.9277;815.9008;2283.0789;Cluster_02440;3592;2;383.3030398;1;33.0484062;19506;M+H;RP
