"","hsid","mzsplit","mz","intensity","RT.x","peak ID","HS IDs","series level","to ID","m/z increment","RT increment","HS cluster","delta_mz","!ID","!Notes:Name_neutral","!Notes:Formula_Neutral","!Notes:InChI_neutral","!Notes:InChIKey_neutral","!Notes:SMILES_neutral","exactmass","logp","adduct","RT.y"
"807","51",14.0156501,341.19345868,999,11.0980511111111,480,"25/26/27/28/33/34/35/36/41/42/43/44/49/50/51/52","4/4/4/4/4/4/4/4/4/4/4/4/4/4/4/4","488/488/490/490/488/488/490/490/488/488/490/490/488/488/490/490","14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501","0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985","25/26/27/28/33/34/35/36/41/42/43/44/49/50/51/52",">14 x <15","M_ascr_16_c","ascr#16","C16H30O6","InChI=1S/C16H30O6/c1-11(8-6-4-3-5-7-9-15(19)20)21-16-14(18)10-13(17)12(2)22-16/h11-14,16-18H,3-10H2,1-2H3,(H,19,20)/t11-,12+,13-,14-,16-/m1/s1","UMKVAMCFIAMCAV-JTTNIQEDSA-N","C[C@H](CCCCCCCC(O)=O)O[C@@H]1O[C@@H](C)[C@H](O)C[C@H]1O",318.20423868,2.049,"[M+Na]+",11.0980511111111
"808","51",14.0156501,341.19345868,999,11.0980511111111,480,"25/26/27/28/33/34/35/36/41/42/43/44/49/50/51/52","4/4/4/4/4/4/4/4/4/4/4/4/4/4/4/4","488/488/490/490/488/488/490/490/488/488/490/490/488/488/490/490","14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501","0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985","25/26/27/28/33/34/35/36/41/42/43/44/49/50/51/52",">14 x <15","M_oscr_16_c","oscr#16","C16H30O6","InChI=1S/C16H30O6/c1-12-13(17)11-14(18)16(22-12)21-10-8-6-4-2-3-5-7-9-15(19)20/h12-14,16-18H,2-11H2,1H3,(H,19,20)/t12-,13+,14+,16+/m0/s1","KRXDKQWKJIZPMU-DSJMHWKBSA-N","C[C@@H]1O[C@@H](OCCCCCCCCCC(O)=O)[C@H](O)C[C@H]1O",318.20423868,2.158,"[M+Na]+",11.2693022222222
"809","52",14.0156501,341.19345868,999,11.0980511111111,480,"25/26/27/28/33/34/35/36/41/42/43/44/49/50/51/52","4/4/4/4/4/4/4/4/4/4/4/4/4/4/4/4","488/488/490/490/488/488/490/490/488/488/490/490/488/488/490/490","14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501","0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985","25/26/27/28/33/34/35/36/41/42/43/44/49/50/51/52",">14 x <15","M_ascr_16_e","ascr#16","C16H30O6","InChI=1S/C16H30O6/c1-11(8-6-4-3-5-7-9-15(19)20)21-16-14(18)10-13(17)12(2)22-16/h11-14,16-18H,3-10H2,1-2H3,(H,19,20)/t11-,12+,13-,14-,16-/m1/s1","UMKVAMCFIAMCAV-JTTNIQEDSA-N","C[C@H](CCCCCCCC(O)=O)O[C@@H]1O[C@@H](C)[C@H](O)C[C@H]1O",318.20423868,2.049,"[M+Na]+",11.0980511111111
"810","52",14.0156501,341.19345868,999,11.0980511111111,480,"25/26/27/28/33/34/35/36/41/42/43/44/49/50/51/52","4/4/4/4/4/4/4/4/4/4/4/4/4/4/4/4","488/488/490/490/488/488/490/490/488/488/490/490/488/488/490/490","14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501","0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985","25/26/27/28/33/34/35/36/41/42/43/44/49/50/51/52",">14 x <15","M_oscr_16_e","oscr#16","C16H30O6","InChI=1S/C16H30O6/c1-12-13(17)11-14(18)16(22-12)21-10-8-6-4-2-3-5-7-9-15(19)20/h12-14,16-18H,2-11H2,1H3,(H,19,20)/t12-,13+,14+,16+/m0/s1","KRXDKQWKJIZPMU-DSJMHWKBSA-N","C[C@@H]1O[C@@H](OCCCCCCCCCC(O)=O)[C@H](O)C[C@H]1O",318.20423868,2.158,"[M+Na]+",11.2693022222222
"811","52",14.0156501,341.19345868,999,11.0980511111111,480,"25/26/27/28/33/34/35/36/41/42/43/44/49/50/51/52","4/4/4/4/4/4/4/4/4/4/4/4/4/4/4/4","488/488/490/490/488/488/490/490/488/488/490/490/488/488/490/490","14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501","0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985","25/26/27/28/33/34/35/36/41/42/43/44/49/50/51/52",">14 x <15","M_ascr_16_c","ascr#16","C16H30O6","InChI=1S/C16H30O6/c1-11(8-6-4-3-5-7-9-15(19)20)21-16-14(18)10-13(17)12(2)22-16/h11-14,16-18H,3-10H2,1-2H3,(H,19,20)/t11-,12+,13-,14-,16-/m1/s1","UMKVAMCFIAMCAV-JTTNIQEDSA-N","C[C@H](CCCCCCCC(O)=O)O[C@@H]1O[C@@H](C)[C@H](O)C[C@H]1O",318.20423868,2.049,"[M+Na]+",11.0980511111111
"812","52",14.0156501,341.19345868,999,11.0980511111111,480,"25/26/27/28/33/34/35/36/41/42/43/44/49/50/51/52","4/4/4/4/4/4/4/4/4/4/4/4/4/4/4/4","488/488/490/490/488/488/490/490/488/488/490/490/488/488/490/490","14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501","0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985","25/26/27/28/33/34/35/36/41/42/43/44/49/50/51/52",">14 x <15","M_oscr_16_c","oscr#16","C16H30O6","InChI=1S/C16H30O6/c1-12-13(17)11-14(18)16(22-12)21-10-8-6-4-2-3-5-7-9-15(19)20/h12-14,16-18H,2-11H2,1H3,(H,19,20)/t12-,13+,14+,16+/m0/s1","KRXDKQWKJIZPMU-DSJMHWKBSA-N","C[C@@H]1O[C@@H](OCCCCCCCCCC(O)=O)[C@H](O)C[C@H]1O",318.20423868,2.158,"[M+Na]+",11.2693022222222
"813","28",14.0156501,341.19345868,999,11.0980511111111,480,"25/26/27/28/33/34/35/36/41/42/43/44/49/50/51/52","4/4/4/4/4/4/4/4/4/4/4/4/4/4/4/4","488/488/490/490/488/488/490/490/488/488/490/490/488/488/490/490","14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501","0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985","25/26/27/28/33/34/35/36/41/42/43/44/49/50/51/52",">14 x <15","M_ascr_16_e","ascr#16","C16H30O6","InChI=1S/C16H30O6/c1-11(8-6-4-3-5-7-9-15(19)20)21-16-14(18)10-13(17)12(2)22-16/h11-14,16-18H,3-10H2,1-2H3,(H,19,20)/t11-,12+,13-,14-,16-/m1/s1","UMKVAMCFIAMCAV-JTTNIQEDSA-N","C[C@H](CCCCCCCC(O)=O)O[C@@H]1O[C@@H](C)[C@H](O)C[C@H]1O",318.20423868,2.049,"[M+Na]+",11.0980511111111
"814","28",14.0156501,341.19345868,999,11.0980511111111,480,"25/26/27/28/33/34/35/36/41/42/43/44/49/50/51/52","4/4/4/4/4/4/4/4/4/4/4/4/4/4/4/4","488/488/490/490/488/488/490/490/488/488/490/490/488/488/490/490","14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501","0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985","25/26/27/28/33/34/35/36/41/42/43/44/49/50/51/52",">14 x <15","M_oscr_16_e","oscr#16","C16H30O6","InChI=1S/C16H30O6/c1-12-13(17)11-14(18)16(22-12)21-10-8-6-4-2-3-5-7-9-15(19)20/h12-14,16-18H,2-11H2,1H3,(H,19,20)/t12-,13+,14+,16+/m0/s1","KRXDKQWKJIZPMU-DSJMHWKBSA-N","C[C@@H]1O[C@@H](OCCCCCCCCCC(O)=O)[C@H](O)C[C@H]1O",318.20423868,2.158,"[M+Na]+",11.2693022222222
"815","28",14.0156501,341.19345868,999,11.0980511111111,480,"25/26/27/28/33/34/35/36/41/42/43/44/49/50/51/52","4/4/4/4/4/4/4/4/4/4/4/4/4/4/4/4","488/488/490/490/488/488/490/490/488/488/490/490/488/488/490/490","14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501","0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985","25/26/27/28/33/34/35/36/41/42/43/44/49/50/51/52",">14 x <15","M_ascr_16_c","ascr#16","C16H30O6","InChI=1S/C16H30O6/c1-11(8-6-4-3-5-7-9-15(19)20)21-16-14(18)10-13(17)12(2)22-16/h11-14,16-18H,3-10H2,1-2H3,(H,19,20)/t11-,12+,13-,14-,16-/m1/s1","UMKVAMCFIAMCAV-JTTNIQEDSA-N","C[C@H](CCCCCCCC(O)=O)O[C@@H]1O[C@@H](C)[C@H](O)C[C@H]1O",318.20423868,2.049,"[M+Na]+",11.0980511111111
"816","28",14.0156501,341.19345868,999,11.0980511111111,480,"25/26/27/28/33/34/35/36/41/42/43/44/49/50/51/52","4/4/4/4/4/4/4/4/4/4/4/4/4/4/4/4","488/488/490/490/488/488/490/490/488/488/490/490/488/488/490/490","14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501","0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985","25/26/27/28/33/34/35/36/41/42/43/44/49/50/51/52",">14 x <15","M_oscr_16_c","oscr#16","C16H30O6","InChI=1S/C16H30O6/c1-12-13(17)11-14(18)16(22-12)21-10-8-6-4-2-3-5-7-9-15(19)20/h12-14,16-18H,2-11H2,1H3,(H,19,20)/t12-,13+,14+,16+/m0/s1","KRXDKQWKJIZPMU-DSJMHWKBSA-N","C[C@@H]1O[C@@H](OCCCCCCCCCC(O)=O)[C@H](O)C[C@H]1O",318.20423868,2.158,"[M+Na]+",11.2693022222222
"817","33",14.0156501,341.19345868,999,11.0980511111111,480,"25/26/27/28/33/34/35/36/41/42/43/44/49/50/51/52","4/4/4/4/4/4/4/4/4/4/4/4/4/4/4/4","488/488/490/490/488/488/490/490/488/488/490/490/488/488/490/490","14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501","0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985","25/26/27/28/33/34/35/36/41/42/43/44/49/50/51/52",">14 x <15","M_ascr_16_e","ascr#16","C16H30O6","InChI=1S/C16H30O6/c1-11(8-6-4-3-5-7-9-15(19)20)21-16-14(18)10-13(17)12(2)22-16/h11-14,16-18H,3-10H2,1-2H3,(H,19,20)/t11-,12+,13-,14-,16-/m1/s1","UMKVAMCFIAMCAV-JTTNIQEDSA-N","C[C@H](CCCCCCCC(O)=O)O[C@@H]1O[C@@H](C)[C@H](O)C[C@H]1O",318.20423868,2.049,"[M+Na]+",11.0980511111111
"818","33",14.0156501,341.19345868,999,11.0980511111111,480,"25/26/27/28/33/34/35/36/41/42/43/44/49/50/51/52","4/4/4/4/4/4/4/4/4/4/4/4/4/4/4/4","488/488/490/490/488/488/490/490/488/488/490/490/488/488/490/490","14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501","0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985","25/26/27/28/33/34/35/36/41/42/43/44/49/50/51/52",">14 x <15","M_oscr_16_e","oscr#16","C16H30O6","InChI=1S/C16H30O6/c1-12-13(17)11-14(18)16(22-12)21-10-8-6-4-2-3-5-7-9-15(19)20/h12-14,16-18H,2-11H2,1H3,(H,19,20)/t12-,13+,14+,16+/m0/s1","KRXDKQWKJIZPMU-DSJMHWKBSA-N","C[C@@H]1O[C@@H](OCCCCCCCCCC(O)=O)[C@H](O)C[C@H]1O",318.20423868,2.158,"[M+Na]+",11.2693022222222
"819","33",14.0156501,341.19345868,999,11.0980511111111,480,"25/26/27/28/33/34/35/36/41/42/43/44/49/50/51/52","4/4/4/4/4/4/4/4/4/4/4/4/4/4/4/4","488/488/490/490/488/488/490/490/488/488/490/490/488/488/490/490","14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501","0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985","25/26/27/28/33/34/35/36/41/42/43/44/49/50/51/52",">14 x <15","M_ascr_16_c","ascr#16","C16H30O6","InChI=1S/C16H30O6/c1-11(8-6-4-3-5-7-9-15(19)20)21-16-14(18)10-13(17)12(2)22-16/h11-14,16-18H,3-10H2,1-2H3,(H,19,20)/t11-,12+,13-,14-,16-/m1/s1","UMKVAMCFIAMCAV-JTTNIQEDSA-N","C[C@H](CCCCCCCC(O)=O)O[C@@H]1O[C@@H](C)[C@H](O)C[C@H]1O",318.20423868,2.049,"[M+Na]+",11.0980511111111
"820","33",14.0156501,341.19345868,999,11.0980511111111,480,"25/26/27/28/33/34/35/36/41/42/43/44/49/50/51/52","4/4/4/4/4/4/4/4/4/4/4/4/4/4/4/4","488/488/490/490/488/488/490/490/488/488/490/490/488/488/490/490","14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501","0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985","25/26/27/28/33/34/35/36/41/42/43/44/49/50/51/52",">14 x <15","M_oscr_16_c","oscr#16","C16H30O6","InChI=1S/C16H30O6/c1-12-13(17)11-14(18)16(22-12)21-10-8-6-4-2-3-5-7-9-15(19)20/h12-14,16-18H,2-11H2,1H3,(H,19,20)/t12-,13+,14+,16+/m0/s1","KRXDKQWKJIZPMU-DSJMHWKBSA-N","C[C@@H]1O[C@@H](OCCCCCCCCCC(O)=O)[C@H](O)C[C@H]1O",318.20423868,2.158,"[M+Na]+",11.2693022222222
"821","34",14.0156501,341.19345868,999,11.0980511111111,480,"25/26/27/28/33/34/35/36/41/42/43/44/49/50/51/52","4/4/4/4/4/4/4/4/4/4/4/4/4/4/4/4","488/488/490/490/488/488/490/490/488/488/490/490/488/488/490/490","14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501","0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985","25/26/27/28/33/34/35/36/41/42/43/44/49/50/51/52",">14 x <15","M_ascr_16_e","ascr#16","C16H30O6","InChI=1S/C16H30O6/c1-11(8-6-4-3-5-7-9-15(19)20)21-16-14(18)10-13(17)12(2)22-16/h11-14,16-18H,3-10H2,1-2H3,(H,19,20)/t11-,12+,13-,14-,16-/m1/s1","UMKVAMCFIAMCAV-JTTNIQEDSA-N","C[C@H](CCCCCCCC(O)=O)O[C@@H]1O[C@@H](C)[C@H](O)C[C@H]1O",318.20423868,2.049,"[M+Na]+",11.0980511111111
"822","34",14.0156501,341.19345868,999,11.0980511111111,480,"25/26/27/28/33/34/35/36/41/42/43/44/49/50/51/52","4/4/4/4/4/4/4/4/4/4/4/4/4/4/4/4","488/488/490/490/488/488/490/490/488/488/490/490/488/488/490/490","14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501","0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985","25/26/27/28/33/34/35/36/41/42/43/44/49/50/51/52",">14 x <15","M_oscr_16_e","oscr#16","C16H30O6","InChI=1S/C16H30O6/c1-12-13(17)11-14(18)16(22-12)21-10-8-6-4-2-3-5-7-9-15(19)20/h12-14,16-18H,2-11H2,1H3,(H,19,20)/t12-,13+,14+,16+/m0/s1","KRXDKQWKJIZPMU-DSJMHWKBSA-N","C[C@@H]1O[C@@H](OCCCCCCCCCC(O)=O)[C@H](O)C[C@H]1O",318.20423868,2.158,"[M+Na]+",11.2693022222222
"823","34",14.0156501,341.19345868,999,11.0980511111111,480,"25/26/27/28/33/34/35/36/41/42/43/44/49/50/51/52","4/4/4/4/4/4/4/4/4/4/4/4/4/4/4/4","488/488/490/490/488/488/490/490/488/488/490/490/488/488/490/490","14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501","0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985","25/26/27/28/33/34/35/36/41/42/43/44/49/50/51/52",">14 x <15","M_ascr_16_c","ascr#16","C16H30O6","InChI=1S/C16H30O6/c1-11(8-6-4-3-5-7-9-15(19)20)21-16-14(18)10-13(17)12(2)22-16/h11-14,16-18H,3-10H2,1-2H3,(H,19,20)/t11-,12+,13-,14-,16-/m1/s1","UMKVAMCFIAMCAV-JTTNIQEDSA-N","C[C@H](CCCCCCCC(O)=O)O[C@@H]1O[C@@H](C)[C@H](O)C[C@H]1O",318.20423868,2.049,"[M+Na]+",11.0980511111111
"824","34",14.0156501,341.19345868,999,11.0980511111111,480,"25/26/27/28/33/34/35/36/41/42/43/44/49/50/51/52","4/4/4/4/4/4/4/4/4/4/4/4/4/4/4/4","488/488/490/490/488/488/490/490/488/488/490/490/488/488/490/490","14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501","0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985","25/26/27/28/33/34/35/36/41/42/43/44/49/50/51/52",">14 x <15","M_oscr_16_c","oscr#16","C16H30O6","InChI=1S/C16H30O6/c1-12-13(17)11-14(18)16(22-12)21-10-8-6-4-2-3-5-7-9-15(19)20/h12-14,16-18H,2-11H2,1H3,(H,19,20)/t12-,13+,14+,16+/m0/s1","KRXDKQWKJIZPMU-DSJMHWKBSA-N","C[C@@H]1O[C@@H](OCCCCCCCCCC(O)=O)[C@H](O)C[C@H]1O",318.20423868,2.158,"[M+Na]+",11.2693022222222
"825","21",14.0156501,341.19345868,999,11.0980511111111,482,"21/22/23/24/29/30/31/32/37/38/39/40/45/46/47/48","4/4/4/4/4/4/4/4/4/4/4/4/4/4/4/4","488/488/490/490/488/488/490/490/488/488/490/490/488/488/490/490","14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501","0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985","21/22/23/24/29/30/31/32/37/38/39/40/45/46/47/48",">14 x <15","M_ascr_16_e","ascr#16","C16H30O6","InChI=1S/C16H30O6/c1-11(8-6-4-3-5-7-9-15(19)20)21-16-14(18)10-13(17)12(2)22-16/h11-14,16-18H,3-10H2,1-2H3,(H,19,20)/t11-,12+,13-,14-,16-/m1/s1","UMKVAMCFIAMCAV-JTTNIQEDSA-N","C[C@H](CCCCCCCC(O)=O)O[C@@H]1O[C@@H](C)[C@H](O)C[C@H]1O",318.20423868,2.049,"[M+Na]+",11.0980511111111
"826","21",14.0156501,341.19345868,999,11.0980511111111,482,"21/22/23/24/29/30/31/32/37/38/39/40/45/46/47/48","4/4/4/4/4/4/4/4/4/4/4/4/4/4/4/4","488/488/490/490/488/488/490/490/488/488/490/490/488/488/490/490","14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501","0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985","21/22/23/24/29/30/31/32/37/38/39/40/45/46/47/48",">14 x <15","M_oscr_16_e","oscr#16","C16H30O6","InChI=1S/C16H30O6/c1-12-13(17)11-14(18)16(22-12)21-10-8-6-4-2-3-5-7-9-15(19)20/h12-14,16-18H,2-11H2,1H3,(H,19,20)/t12-,13+,14+,16+/m0/s1","KRXDKQWKJIZPMU-DSJMHWKBSA-N","C[C@@H]1O[C@@H](OCCCCCCCCCC(O)=O)[C@H](O)C[C@H]1O",318.20423868,2.158,"[M+Na]+",11.2693022222222
"827","21",14.0156501,341.19345868,999,11.0980511111111,482,"21/22/23/24/29/30/31/32/37/38/39/40/45/46/47/48","4/4/4/4/4/4/4/4/4/4/4/4/4/4/4/4","488/488/490/490/488/488/490/490/488/488/490/490/488/488/490/490","14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501","0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985","21/22/23/24/29/30/31/32/37/38/39/40/45/46/47/48",">14 x <15","M_ascr_16_c","ascr#16","C16H30O6","InChI=1S/C16H30O6/c1-11(8-6-4-3-5-7-9-15(19)20)21-16-14(18)10-13(17)12(2)22-16/h11-14,16-18H,3-10H2,1-2H3,(H,19,20)/t11-,12+,13-,14-,16-/m1/s1","UMKVAMCFIAMCAV-JTTNIQEDSA-N","C[C@H](CCCCCCCC(O)=O)O[C@@H]1O[C@@H](C)[C@H](O)C[C@H]1O",318.20423868,2.049,"[M+Na]+",11.0980511111111
"828","21",14.0156501,341.19345868,999,11.0980511111111,482,"21/22/23/24/29/30/31/32/37/38/39/40/45/46/47/48","4/4/4/4/4/4/4/4/4/4/4/4/4/4/4/4","488/488/490/490/488/488/490/490/488/488/490/490/488/488/490/490","14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501","0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985","21/22/23/24/29/30/31/32/37/38/39/40/45/46/47/48",">14 x <15","M_oscr_16_c","oscr#16","C16H30O6","InChI=1S/C16H30O6/c1-12-13(17)11-14(18)16(22-12)21-10-8-6-4-2-3-5-7-9-15(19)20/h12-14,16-18H,2-11H2,1H3,(H,19,20)/t12-,13+,14+,16+/m0/s1","KRXDKQWKJIZPMU-DSJMHWKBSA-N","C[C@@H]1O[C@@H](OCCCCCCCCCC(O)=O)[C@H](O)C[C@H]1O",318.20423868,2.158,"[M+Na]+",11.2693022222222
"829","22",14.0156501,341.19345868,999,11.0980511111111,482,"21/22/23/24/29/30/31/32/37/38/39/40/45/46/47/48","4/4/4/4/4/4/4/4/4/4/4/4/4/4/4/4","488/488/490/490/488/488/490/490/488/488/490/490/488/488/490/490","14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501","0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985","21/22/23/24/29/30/31/32/37/38/39/40/45/46/47/48",">14 x <15","M_ascr_16_e","ascr#16","C16H30O6","InChI=1S/C16H30O6/c1-11(8-6-4-3-5-7-9-15(19)20)21-16-14(18)10-13(17)12(2)22-16/h11-14,16-18H,3-10H2,1-2H3,(H,19,20)/t11-,12+,13-,14-,16-/m1/s1","UMKVAMCFIAMCAV-JTTNIQEDSA-N","C[C@H](CCCCCCCC(O)=O)O[C@@H]1O[C@@H](C)[C@H](O)C[C@H]1O",318.20423868,2.049,"[M+Na]+",11.0980511111111
